p,Filename,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}
0.82,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Train_Transformed_98,190,374,0.6631205673758865,418600,1970,72614,6312,0.7621347500603719,0.0799736462002382,0.016580713359065937
0.86,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Train_Transformed_95,177,355,0.6672932330827067,418555,2015,72522,6404,0.7606604109751752,0.08113929503585637,0.016854989829748385
0.76,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Test,72,144,0.6666666666666666,179646,599,32019,1806,0.750935550935551,0.053392461197339244,0.011234642873826318
0.73,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Test_Transformed_100,82,166,0.6693548387096774,179285,960,31311,2514,0.7236614853195165,0.07432372505543237,0.016228336525435604
0.82,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Test_Transformed_98,74,146,0.6636363636363637,179284,961,31306,2519,0.7238505747126437,0.07447154471544716,0.01625636474050544
0.86,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Test_Transformed_95,66,132,0.6666666666666666,179248,997,31222,2603,0.7230555555555556,0.07695491500369549,0.01681692904190218
0.61,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train,305,606,0.6652030735455543,418179,2391,71840,7086,0.7477049699271922,0.08978030053467806,0.018973124909909187
0.67,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_100,258,525,0.6704980842911877,418851,1719,73238,5688,0.7679222357229648,0.07206750627169754,0.014828947579159793
0.83,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_98,205,414,0.6688206785137318,418843,1727,73221,5705,0.7676264800861141,0.07228289790436611,0.014878998030014254
0.87,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_95,169,347,0.6724806201550387,418606,1964,72723,6203,0.7595200195910371,0.07859260573195145,0.016350481285135415
0.7,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test,78,162,0.675,179964,281,32802,1023,0.7845092024539877,0.03024390243902439,0.006091465408511234
0.67,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_100,113,220,0.6606606606606606,179476,769,31629,2196,0.7406408094435076,0.06492239467849224,0.013850609613677768
0.91,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_98,54,108,0.6666666666666666,179887,358,32641,1184,0.767833981841764,0.03500369549150037,0.007203251272948101
0.93,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_95,67,136,0.6699507389162561,179711,534,32167,1658,0.7563868613138686,0.0490169992609017,0.010239641238847106
0.65,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train,296,576,0.6605504587155964,418230,2340,71681,7245,0.755868544600939,0.0917948458049312,0.01918934285760046
0.66,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_100,288,569,0.6639439906651109,418272,2298,71768,7158,0.756979695431472,0.09069254744950966,0.01893108253119144
0.83,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_98,200,401,0.6672212978369384,418776,1794,72825,6101,0.7727675744141862,0.07730025593593999,0.015805932379838877
0.84,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_95,213,426,0.6666666666666666,418164,2406,71567,7359,0.7536098310291859,0.0932392367534146,0.019549706103752583
0.74,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test,80,158,0.6638655462184874,179963,282,32820,1005,0.7808857808857809,0.029711751662971176,0.00601205213248003
0.75,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_100,79,156,0.6638297872340425,179963,282,32819,1006,0.781055900621118,0.029741315594974133,0.006016723501658336
0.84,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_98,84,169,0.6679841897233202,179391,854,31572,2253,0.7251367878982942,0.06660753880266075,0.014513944036997245
0.89,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_95,79,155,0.6623931623931624,179401,844,31582,2243,0.7265954000647878,0.06631189948263119,0.014420516653431121
0.54,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train,359,710,0.6641721234798877,417725,2845,71327,7599,0.7275947912677135,0.0962800598028533,0.020909076348959752
0.59,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_100,296,603,0.6707452725250278,418689,1881,73149,5777,0.7543745103160094,0.07319514481919773,0.015331454105738584
0.79,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_98,238,472,0.6647887323943662,417697,2873,71268,7658,0.7271864020510873,0.09702759546917365,0.021083251917933275
0.9,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_95,178,360,0.6691449814126395,419017,1553,73793,5133,0.7677236015554891,0.06503560296987052,0.01338549257651713
0.58,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test,148,297,0.6674157303370787,179532,713,31768,2057,0.7425992779783394,0.0608130081300813,0.012939692623908067
0.63,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_100,130,271,0.6758104738154613,179540,705,31788,2037,0.7428884026258206,0.06022172949002217,0.012808894286915494
0.89,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_98,65,131,0.6683673469387755,179729,516,32226,1599,0.7560283687943262,0.04727272727272727,0.009879945812117532
0.91,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_95,75,151,0.668141592920354,179564,681,31832,1993,0.7453253552729993,0.05892091648189209,0.012491241182790675
0.84,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train,438,854,0.6609907120743034,418829,1741,73793,5133,0.7467267966249637,0.06503560296987052,0.013761871966942679
0.85,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_100,421,850,0.6687647521636507,419006,1564,74157,4769,0.7530396336649298,0.06042368801155513,0.012678780210452135
0.94,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_98,337,716,0.6799620132953467,419208,1362,74574,4352,0.7616380819040952,0.05514025796315536,0.011439531047295674
0.96,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_95,334,691,0.6741463414634147,419100,1470,74357,4569,0.756582215598609,0.05788966880368953,0.012090186908403671
0.85,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test,177,359,0.6697761194029851,179645,600,32087,1738,0.7433704020530368,0.05138211382113821,0.010921661138879806
0.88,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_100,173,368,0.6802218114602587,179569,676,31947,1878,0.735317149569303,0.055521064301552105,0.011930676881393936
0.95,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_98,134,273,0.6707616707616708,179758,487,32303,1522,0.7575908412145346,0.04499630450849963,0.009384780679217079
0.94,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_95,153,305,0.665938864628821,179287,958,31394,2431,0.7173207435821777,0.07186991869918699,0.01583127014527958
0.87,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train,495,978,0.6639511201629328,418325,2245,72763,6163,0.7329923882017126,0.07808580189037832,0.016832967631372424
0.9,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_100,453,885,0.6614349775784754,418814,1756,73735,5191,0.7472290197207427,0.06577046854015153,0.013908019283437704
0.94,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_98,369,747,0.6693548387096774,418983,1587,74103,4823,0.752418096723869,0.06110787319767884,0.012832935599083876
0.94,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_95,378,767,0.6698689956331878,418344,2226,72805,6121,0.7333173595303701,0.07755365785672655,0.016710844531287537
0.89,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test,183,390,0.680628272251309,179649,596,32036,1789,0.750104821802935,0.052889874353288985,0.011141215490260195
0.89,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_100,184,354,0.6579925650557621,179337,908,31412,2413,0.7265883769948811,0.07133776792313377,0.015513617041154762
0.94,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_98,161,300,0.6507592190889371,179553,692,31807,2018,0.744649446494465,0.059660014781966,0.012659410473209698
0.96,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_95,151,300,0.6651884700665188,179578,667,31875,1950,0.7451280091708062,0.057649667405764965,0.012224973139627225
0.73,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train,495,947,0.6567267683772539,418051,2519,72304,6622,0.7244283995186522,0.08390137597242987,0.018300446850425228
0.79,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_100,440,859,0.6612779060816012,418640,1930,73468,5458,0.7387655657823498,0.0691533841826521,0.014790909236510403
0.89,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_98,364,722,0.6648250460405156,418111,2459,72455,6471,0.7246360582306831,0.08198819147049134,0.017878021045213577
0.92,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_95,321,630,0.6624605678233438,418204,2366,72622,6304,0.7271049596309112,0.07987228543192357,0.017357496356327176
0.75,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test,186,344,0.6490566037735849,179518,727,31801,2024,0.7357324609233006,0.05983739837398374,0.01285093660952025
0.82,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_100,168,318,0.654320987654321,179495,750,31759,2066,0.7336647727272727,0.06107908351810791,0.013154575606110152
0.91,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_98,140,271,0.6593673965936739,179460,785,31700,2125,0.7302405498281787,0.06282335550628233,0.01359368430887093
0.94,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_95,131,256,0.661498708010336,179456,789,31696,2129,0.72960932145305,0.06294161123429416,0.01363105526229738
0.68,LRC_Medium_Tomek_0_alpha_0_5_v2_Train,30,62,0.6739130434782609,420466,104,78766,160,0.6060606060606061,0.0020272153662924766,0.0005285327610231112
0.81,LRC_Medium_Tomek_0_alpha_0_5_v2_Train_Transformed_100,24,56,0.7,420459,111,78757,169,0.6035714285714285,0.0021412462306464285,0.0005605650495699666
1.0,LRC_Medium_Tomek_0_alpha_0_5_v2_Train_Transformed_98,664,903,0.576260370134014,420570,0,78926,0,,0.0,0.0
1.0,LRC_Medium_Tomek_0_alpha_0_5_v2_Train_Transformed_95,1728,2136,0.5527950310559007,420570,0,78926,0,,0.0,0.0
0.63,LRC_Medium_Tomek_0_alpha_0_5_v2_Test,40,70,0.6363636363636364,180036,209,33561,264,0.5581395348837209,0.007804878048780488,0.0022095576213388146
0.81,LRC_Medium_Tomek_0_alpha_0_5_v2_Test_Transformed_100,27,54,0.6666666666666666,180013,232,33536,289,0.5547024952015355,0.008543976348854398,0.00243378334189751
0.98,LRC_Medium_Tomek_0_alpha_0_5_v2_Test_Transformed_98,32,50,0.6097560975609756,179925,320,33409,416,0.5652173913043478,0.01229859571322986,0.003438127715233335
1.0,LRC_Medium_Tomek_0_alpha_0_5_v2_Test_Transformed_95,806,926,0.5346420323325635,180245,0,33825,0,,0.0,0.0
0.93,LRC_Medium_Tomek_0_alpha_balanced_v2_Train,70,123,0.6373056994818653,420513,57,78843,83,0.5928571428571429,0.0010516179712642222,0.0002802825247849833
0.96,LRC_Medium_Tomek_0_alpha_balanced_v2_Train_Transformed_100,66,118,0.6413043478260869,420501,69,78824,102,0.5964912280701754,0.0012923497960114537,0.0003423450838445153
1.0,LRC_Medium_Tomek_0_alpha_balanced_v2_Train_Transformed_98,897,1127,0.5568181818181818,420570,0,78926,0,,0.0,0.0
1.0,LRC_Medium_Tomek_0_alpha_balanced_v2_Train_Transformed_95,2070,2409,0.5378432685867381,420570,0,78926,0,,0.0,0.0
0.93,LRC_Medium_Tomek_0_alpha_balanced_v2_Test,43,58,0.5742574257425742,180217,28,33785,40,0.5882352941176471,0.0011825572801182557,0.000317653104124819
0.95,LRC_Medium_Tomek_0_alpha_balanced_v2_Test_Transformed_100,110,149,0.5752895752895753,180030,215,33567,258,0.5454545454545454,0.0076274944567627494,0.0022095576213388146
1.0,LRC_Medium_Tomek_0_alpha_balanced_v2_Test_Transformed_98,374,466,0.5547619047619048,180245,0,33825,0,,0.0,0.0
0.99,LRC_Medium_Tomek_0_alpha_balanced_v2_Test_Transformed_95,219,233,0.5154867256637168,179262,983,32784,1041,0.5143280632411067,0.030776053215077606,0.009454851216891672
0.78,BRFC_Medium_Tomek_0_alpha_0_5_v2_Train,1173,2383,0.6701349831271091,413187,7383,20952,57974,0.8870358186575271,0.7345361477840002,0.13084589265980107
0.78,BRFC_Medium_Tomek_0_alpha_0_5_v2_Train_Transformed_100,1173,2383,0.6701349831271091,413187,7383,20952,57974,0.8870358186575271,0.7345361477840002,0.13084589265980107
0.78,BRFC_Medium_Tomek_0_alpha_0_5_v2_Train_Transformed_98,1073,2275,0.679510155316607,413423,7147,21269,57657,0.889713597926054,0.7305197273395332,0.1297387766869004
0.78,BRFC_Medium_Tomek_0_alpha_0_5_v2_Train_Transformed_95,1075,2265,0.6781437125748503,413333,7237,21124,57802,0.8887283014806501,0.7323568912652358,0.13020925092493232
0.97,BRFC_Medium_Tomek_0_alpha_0_5_v2_Test,69,122,0.6387434554973822,180164,81,33590,235,0.7436708860759493,0.006947524020694752,0.001476152660344747
0.97,BRFC_Medium_Tomek_0_alpha_0_5_v2_Test_Transformed_100,69,122,0.6387434554973822,180164,81,33590,235,0.7436708860759493,0.006947524020694752,0.001476152660344747
1.0,BRFC_Medium_Tomek_0_alpha_0_5_v2_Test_Transformed_98,218,479,0.6872309899569584,180245,0,33825,0,,0.0,0.0
1.0,BRFC_Medium_Tomek_0_alpha_0_5_v2_Test_Transformed_95,665,1078,0.6184738955823293,180245,0,33825,0,,0.0,0.0
0.79,BRFC_Medium_Tomek_0_alpha_balanced_v2_Train,1298,2640,0.6703910614525139,410171,10399,21903,57023,0.8457625107531667,0.7224868864505993,0.1349800599003796
0.79,BRFC_Medium_Tomek_0_alpha_balanced_v2_Train_Transformed_100,1298,2640,0.6703910614525139,410171,10399,21903,57023,0.8457625107531667,0.7224868864505993,0.1349800599003796
0.79,BRFC_Medium_Tomek_0_alpha_balanced_v2_Train_Transformed_98,1259,2624,0.6757661601854237,410439,10131,22140,56786,0.8486034938804788,0.7194840736892786,0.13396904079311947
0.79,BRFC_Medium_Tomek_0_alpha_balanced_v2_Train_Transformed_95,1191,2566,0.6829917487356933,410260,10310,21985,56941,0.846693729461272,0.7214479385753744,0.13463771481653508
0.99,BRFC_Medium_Tomek_0_alpha_balanced_v2_Test,33,73,0.6886792452830188,180226,19,33777,48,0.7164179104477612,0.0014190687361419069,0.0003129817349465128
0.99,BRFC_Medium_Tomek_0_alpha_balanced_v2_Test_Transformed_100,33,73,0.6886792452830188,180226,19,33777,48,0.7164179104477612,0.0014190687361419069,0.0003129817349465128
1.0,BRFC_Medium_Tomek_0_alpha_balanced_v2_Test_Transformed_98,285,491,0.6327319587628866,180245,0,33825,0,,0.0,0.0
1.0,BRFC_Medium_Tomek_0_alpha_balanced_v2_Test_Transformed_95,772,972,0.5573394495412844,180245,0,33825,0,,0.0,0.0
0.51,AdaBoost_Medium_Tomek_0_v2_Train,3997,4305,0.5185497470489039,420570,0,78926,0,,0.0,0.0
0.88,AdaBoost_Medium_Tomek_0_v2_Train_Transformed_100,33,67,0.67,420482,88,78794,132,0.6,0.0016724526771912931,0.0004404439675192594
1.0,AdaBoost_Medium_Tomek_0_v2_Train_Transformed_98,722,951,0.5684399282725643,420570,0,78926,0,,0.0,0.0
1.0,AdaBoost_Medium_Tomek_0_v2_Train_Transformed_95,1846,2219,0.545879458794588,420570,0,78926,0,,0.0,0.0
0.51,AdaBoost_Medium_Tomek_0_v2_Test,1718,1804,0.5122089721749006,180245,0,33825,0,,0.0,0.0
0.91,AdaBoost_Medium_Tomek_0_v2_Test_Transformed_100,40,62,0.6078431372549019,180157,88,33712,113,0.5621890547263682,0.0033407243163340724,0.0009389452048395385
0.99,AdaBoost_Medium_Tomek_0_v2_Test_Transformed_98,50,70,0.5833333333333334,179926,319,33424,401,0.5569444444444445,0.011855136733185515,0.0033633858083804364
0.96,AdaBoost_Medium_Tomek_0_v2_Test_Transformed_95,141,167,0.5422077922077922,178965,1280,32479,1346,0.5125666412795126,0.03979305247597931,0.012267015462231981
0.94,Bagging_Medium_Tomek_0_v2_Train,90,184,0.6715328467153284,419520,1050,62934,15992,0.9383875132026758,0.20262017586093303,0.034118391338469174
0.94,Bagging_Medium_Tomek_0_v2_Train_Transformed_100,90,184,0.6715328467153284,419520,1050,62934,15992,0.9383875132026758,0.20262017586093303,0.034118391338469174
0.94,Bagging_Medium_Tomek_0_v2_Train_Transformed_98,90,184,0.6715328467153284,419520,1050,62934,15992,0.9383875132026758,0.20262017586093303,0.034118391338469174
0.94,Bagging_Medium_Tomek_0_v2_Train_Transformed_95,90,184,0.6715328467153284,419520,1050,62934,15992,0.9383875132026758,0.20262017586093303,0.034118391338469174
1.0,Bagging_Medium_Tomek_0_v2_Test,1306,1436,0.5237053245805982,180245,0,33825,0,,0.0,0.0
1.0,Bagging_Medium_Tomek_0_v2_Test_Transformed_100,1306,1436,0.5237053245805982,180245,0,33825,0,,0.0,0.0
1.0,Bagging_Medium_Tomek_0_v2_Test_Transformed_98,1306,1436,0.5237053245805982,180245,0,33825,0,,0.0,0.0
1.0,Bagging_Medium_Tomek_0_v2_Test_Transformed_95,1306,1436,0.5237053245805982,180245,0,33825,0,,0.0,0.0
0.51,RUSBoost_Medium_Tomek_0_v2_Train,165625,49679,0.23073886225987442,420570,0,78926,0,,0.0,0.0
0.4,RUSBoost_Medium_Tomek_0_v2_Train_Transformed_100,35,55,0.6111111111111112,420547,23,78912,14,0.3783783783783784,0.0001773813445505917,7.407466726460273e-05
1.0,RUSBoost_Medium_Tomek_0_v2_Train_Transformed_98,911,923,0.5032715376226826,420570,0,78926,0,,0.0,0.0
1.0,RUSBoost_Medium_Tomek_0_v2_Train_Transformed_95,2395,2206,0.4794609867420126,420570,0,78926,0,,0.0,0.0
0.51,RUSBoost_Medium_Tomek_0_v2_Test,70997,21155,0.22956636860838614,180245,0,33825,0,,0.0,0.0
0.93,RUSBoost_Medium_Tomek_0_v2_Test_Transformed_100,35,43,0.5512820512820513,180185,60,33742,83,0.5804195804195804,0.0024538063562453806,0.0006680057924977811
0.99,RUSBoost_Medium_Tomek_0_v2_Test_Transformed_98,66,75,0.5319148936170213,179836,409,33406,419,0.5060386473429952,0.01238728750923873,0.003867893679637502
0.95,RUSBoost_Medium_Tomek_0_v2_Test_Transformed_95,187,165,0.46875,178580,1665,32418,1407,0.4580078125,0.041596452328159644,0.014350446115756529
0.56,EEC_Medium_Tomek_0_v2_Train,667,725,0.5208333333333334,420562,8,78918,8,0.5,0.00010136076831462383,3.203228854685523e-05
0.92,EEC_Medium_Tomek_0_v2_Train_Transformed_100,64,96,0.6,420498,72,78845,81,0.5294117647058824,0.0010262777791855662,0.00030630875922930316
0.99,EEC_Medium_Tomek_0_v2_Train_Transformed_98,95,123,0.5642201834862385,419523,1047,77792,1134,0.5199449793672627,0.014367888908597927,0.004366401332543204
0.88,EEC_Medium_Tomek_0_v2_Train_Transformed_95,201,221,0.523696682464455,410803,9767,70840,8086,0.4529210776900241,0.10245039657400604,0.0357420279641879
0.56,EEC_Medium_Tomek_0_v2_Test,312,287,0.4791318864774624,180240,5,33816,9,0.6428571428571429,0.00026607538802660754,6.539916849628626e-05
0.82,EEC_Medium_Tomek_0_v2_Test_Transformed_100,76,118,0.6082474226804123,179929,316,33530,295,0.4828150572831424,0.008721359940872137,0.002854206567945065
0.99,EEC_Medium_Tomek_0_v2_Test_Transformed_98,45,64,0.5871559633027523,179788,457,33381,444,0.49278579356270813,0.013126385809312639,0.004208903629653852
0.88,EEC_Medium_Tomek_0_v2_Test_Transformed_95,82,95,0.536723163841808,176060,4185,30459,3366,0.44576877234803336,0.09951219512195122,0.03527350866538983
0.93,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Train,133,268,0.6683291770573566,420411,159,78566,360,0.6936416184971098,0.004561234574158072,0.0010390473597386165
0.95,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Train_Transformed_100,134,265,0.6641604010025063,420408,162,78554,372,0.6966292134831461,0.004713275726630008,0.0010690776302512933
1.0,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Train_Transformed_98,625,1142,0.6462931522354273,420570,0,78926,0,,0.0,0.0
1.0,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Train_Transformed_95,1526,2516,0.6224641266699653,420570,0,78926,0,,0.0,0.0
0.94,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Test,37,68,0.6476190476190476,180205,40,33738,87,0.6850393700787402,0.002572062084257206,0.0005932638856448825
0.96,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Test_Transformed_100,35,69,0.6634615384615384,180194,51,33724,101,0.6644736842105263,0.0029859571322985957,0.0007100481151025366
1.0,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Test_Transformed_98,287,483,0.6272727272727273,180245,0,33825,0,,0.0,0.0
1.0,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Test_Transformed_95,734,1072,0.593576965669989,180245,0,33825,0,,0.0,0.0
0.77,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Train,20,41,0.6721311475409836,420527,43,78770,156,0.7839195979899497,0.0019765349821351647,0.00039840158880151194
0.74,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Train_Transformed_100,80,164,0.6721311475409836,420129,441,77828,1098,0.7134502923976608,0.01391176545118212,0.0030811057546006374
0.94,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Train_Transformed_98,75,149,0.6651785714285714,419928,642,77453,1473,0.6964539007092199,0.01866305146593011,0.004234268142287426
1.0,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Train_Transformed_95,1053,2137,0.6699059561128526,420570,0,78926,0,,0.0,0.0
0.72,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Test,26,49,0.6533333333333333,180141,104,33640,185,0.6401384083044983,0.005469327420546933,0.0013500256925304806
0.73,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Test_Transformed_100,37,75,0.6696428571428571,179940,305,33319,506,0.623921085080148,0.014959349593495935,0.003788480403606297
0.96,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Test_Transformed_98,28,51,0.6455696202531646,179935,310,33308,517,0.6251511487303507,0.015284552845528456,0.0038632223104591956
0.99,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Test_Transformed_95,44,75,0.6302521008403361,179614,631,32919,906,0.5894599869876382,0.026784922394678494,0.007179894427056571
0.63,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train,60,116,0.6590909090909091,420400,170,78474,452,0.7266881028938906,0.005726883409776246,0.001245255217258997
0.78,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_100,52,104,0.6666666666666666,420427,143,78534,392,0.7327102803738318,0.0049666776474165675,0.0010710796482854717
0.97,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_98,87,162,0.6506024096385542,420016,554,77753,1173,0.679212507237985,0.014862022654131718,0.0034574851450261865
1.0,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_95,1165,2199,0.6536860879904876,420570,0,78926,0,,0.0,0.0
0.62,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test,36,62,0.6326530612244898,180127,118,33607,218,0.6488095238095238,0.006444937176644494,0.0015695800439108703
0.75,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_100,27,54,0.6666666666666666,180125,120,33606,219,0.6460176991150443,0.00647450110864745,0.0015835941514457887
1.0,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_98,220,381,0.6339434276206323,180245,0,33825,0,,0.0,0.0
1.0,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_95,651,924,0.5866666666666667,180245,0,33825,0,,0.0,0.0
0.66,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train,62,127,0.671957671957672,420413,157,78443,483,0.7546875,0.006119656386995413,0.0012812915418742093
0.85,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_100,22,42,0.65625,420537,33,78762,164,0.8324873096446701,0.0020778957504497884,0.00039439755273315503
0.97,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_98,85,167,0.6626984126984127,420074,496,77721,1205,0.7084068195179306,0.015267465727390213,0.0034054326761375465
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_95,1053,2168,0.6730828935113319,420570,0,78926,0,,0.0,0.0
0.64,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test,48,86,0.6417910447761194,180084,161,33512,313,0.6603375527426161,0.009253510716925352,0.0022142289905171205
