p,Filename,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}
0.99,RUSBoost_Hard_Tomek_0_v2_Train_Transformed_95,132,195,0.5963302752293578,419431,1139,76776,2150,0.6536941319550015,0.027240706484555153,0.006584637314412928
0.5,RUSBoost_Hard_Tomek_0_v2_Test,126193,11091,0.08078872993211153,126193,54052,11091,22734,0.29606959602010785,0.6721064301552107,0.3586957537254169
0.78,RUSBoost_Hard_Tomek_0_v2_Test_Transformed_100,102,140,0.5785123966942148,179766,479,32898,927,0.6593172119487909,0.027405764966740576,0.006567945064698463
0.92,RUSBoost_Hard_Tomek_0_v2_Test_Transformed_98,58,91,0.610738255033557,179801,444,32958,867,0.6613272311212814,0.025631929046563192,0.006124164992759378
0.99,RUSBoost_Hard_Tomek_0_v2_Test_Transformed_95,56,76,0.5757575757575758,179761,484,32894,931,0.6579505300353357,0.0275240206947524,0.0066099873873032185
0.57,EEC_Hard_Tomek_0_v2_Train,1036,1223,0.5413899955732625,420257,313,78371,555,0.6394009216589862,0.007031903301827028,0.0017377516536668963
0.87,EEC_Hard_Tomek_0_v2_Train_Transformed_100,70,88,0.5569620253164557,420257,313,78371,555,0.6394009216589862,0.007031903301827028,0.0017377516536668963
0.99,EEC_Hard_Tomek_0_v2_Train_Transformed_98,32,36,0.5294117647058824,419828,742,77771,1155,0.6088560885608856,0.014633960925423815,0.003797828210836523
0.99,EEC_Hard_Tomek_0_v2_Train_Transformed_95,167,84,0.3346613545816733,419107,1463,76949,1977,0.5747093023255814,0.025048779869751413,0.006886942037573875
0.58,EEC_Hard_Tomek_0_v2_Test,139,217,0.6095505617977528,180228,17,33798,27,0.6136363636363636,0.0007982261640798226,0.00020554024384547112
0.9,EEC_Hard_Tomek_0_v2_Test_Transformed_100,54,79,0.5939849624060151,180143,102,33660,165,0.6179775280898876,0.004878048780487805,0.0012472555706077451
0.98,EEC_Hard_Tomek_0_v2_Test_Transformed_98,54,29,0.3493975903614458,179887,358,33316,509,0.5870818915801614,0.015048041389504805,0.004050077077591442
0.98,EEC_Hard_Tomek_0_v2_Test_Transformed_95,66,30,0.3125,179585,660,32967,858,0.5652173913043478,0.025365853658536587,0.007091138412668754
0.9,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Train,958,1172,0.5502347417840375,415396,5174,68297,10629,0.6725938113016516,0.1346704508020171,0.03163789099412208
0.9,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Train_Transformed_100,966,1194,0.5527777777777778,415119,5451,67970,10956,0.6677637593710002,0.13881357220687732,0.03284710988676586
0.91,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Train_Transformed_98,967,1136,0.5401806942463148,414761,5809,67502,11424,0.6629141762896767,0.14474317715328283,0.03450077678299726
0.92,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Train_Transformed_95,913,1118,0.5504677498769079,415047,5523,67872,11054,0.6668275321228208,0.14005524161873148,0.0331874529525762
0.91,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Test,412,415,0.501813784764208,178351,1894,29917,3908,0.6735608410892796,0.11553584626755359,0.02710328397253235
0.91,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Test_Transformed_100,439,433,0.49655963302752293,178213,2032,29767,4058,0.6663382594417078,0.11997043606799704,0.028448638295884524
0.93,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Test_Transformed_98,359,416,0.5367741935483871,178412,1833,30017,3808,0.675057613898245,0.11257945306725795,0.026351193534825058
0.93,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Test_Transformed_95,417,401,0.4902200488997555,178156,2089,29693,4132,0.6642018968011574,0.12215816703621582,0.02906058765824263
0.56,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Train,521,508,0.4936831875607386,413811,6759,65265,13661,0.6690009794319295,0.1730861819932595,0.04088120825792399
0.57,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Train_Transformed_100,498,516,0.5088757396449705,413753,6817,65219,13707,0.6678522705125707,0.17366900641106858,0.04108941813347854
0.64,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Train_Transformed_98,475,465,0.4946808510638298,413921,6649,65383,13543,0.6707111727416799,0.1715911106606188,0.0404247481461313
0.67,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Train_Transformed_95,440,424,0.49074074074074076,413802,6768,65255,13671,0.6688683399383532,0.17321288295365278,0.040919246600573375
0.62,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Test,161,183,0.5319767441860465,178129,2116,29582,4243,0.6672432772448498,0.12543976348854396,0.029705236604848882
0.63,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Test_Transformed_100,153,162,0.5142857142857142,178090,2155,29532,4293,0.665787841191067,0.1269179600886918,0.03012098846171813
0.71,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Test_Transformed_98,139,165,0.5427631578947368,178130,2115,29586,4239,0.6671388101983002,0.12532150776053216,0.02968187975895735
0.75,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Test_Transformed_95,121,155,0.5615942028985508,178137,2108,29601,4224,0.6670878079595705,0.1248780487804878,0.029579109637034615
0.52,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train,683,807,0.5416107382550336,414097,6473,65769,13157,0.6702496179317371,0.16670045358943822,0.03929961401092301
0.54,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_100,707,817,0.5360892388451444,413573,6997,65138,13788,0.6633630021650229,0.17469528419025415,0.04161194484039912
0.67,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_98,513,603,0.5403225806451613,413901,6669,65530,13396,0.667630201844007,0.16972860654283758,0.040170491855790635
0.71,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_95,478,541,0.5309126594700687,413887,6683,65501,13425,0.6676447185199921,0.1700960393279781,0.04025657863126031
0.56,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test,232,296,0.5606060606060606,178215,2030,29703,4122,0.6700260078023407,0.12186252771618625,0.028738263184939505
0.59,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_100,212,275,0.5646817248459959,178249,1996,29761,4064,0.6706270627062706,0.12014781966001478,0.02830849722053534
0.73,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_98,179,222,0.5536159600997507,178183,2062,29661,4164,0.6688082235785416,0.12310421286031042,0.029083944504134162
0.77,OBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_95,158,198,0.5561797752808989,178109,2136,29572,4253,0.6656753795586163,0.12573540280857354,0.029845377680198067
0.55,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train,838,843,0.5014872099940512,413415,7155,64705,14221,0.6652788173652695,0.18018143577528317,0.04279513749859859
0.56,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_100,817,839,0.5066425120772947,413659,6911,64934,13992,0.6693776013012486,0.17727998378227708,0.04184818296843218
0.67,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_98,608,659,0.5201262825572218,413469,7101,64765,14161,0.6660238923901797,0.1794212300129235,0.042566907442702244
0.7,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_95,562,609,0.520068317677199,413434,7136,64723,14203,0.6655888279675711,0.17995337404657527,0.042721062831333985
0.6,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test,245,278,0.5315487571701721,178235,2010,29751,4074,0.6696252465483234,0.12044345898004434,0.028420610080814687
0.6,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_100,231,288,0.5549132947976878,178048,2197,29525,4300,0.6618439279667538,0.1271249076127125,0.03034988555145513
0.74,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_98,184,222,0.5467980295566502,178225,2020,29733,4092,0.6695026178010471,0.12097560975609756,0.028551408417807258
0.78,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_95,171,199,0.5378378378378378,178214,2031,29712,4113,0.66943359375,0.12159645232815965,0.028700892231513057
0.48,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train,857,1009,0.5407288317256163,414390,6180,66558,12368,0.6668104377830494,0.15670374781440843,0.037133430497941926
0.5,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_100,820,944,0.5351473922902494,414572,5998,66775,12151,0.669513471816629,0.15395433697387426,0.036334625302304725
0.7,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_98,567,638,0.5294605809128631,414428,6142,66595,12331,0.6675147512585936,0.1562349542609533,0.03698327914537854
0.74,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_95,504,612,0.5483870967741935,414610,5960,66831,12095,0.6698975353087787,0.15324481159567188,0.03614643560709195
0.5,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test,308,307,0.4991869918699187,178047,2198,29449,4376,0.6656525707331914,0.12937176644493717,0.030709580978184707
0.54,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_100,307,282,0.47877758913412566,177988,2257,29376,4449,0.6634357291977334,0.131529933481153,0.03132620170972112
0.74,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_98,158,225,0.587467362924282,178118,2127,29569,4256,0.6667711107629641,0.1258240946045824,0.029817349465128228
0.78,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_95,147,208,0.5859154929577465,178152,2093,29606,4219,0.6684093789607097,0.12473022912047302,0.029485682253468492
0.78,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train,912,1053,0.5358778625954198,415147,5423,68008,10918,0.6681353650327397,0.13833210855738287,0.032714976696510085
0.78,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_100,932,1047,0.5290550783223851,414639,5931,67429,11497,0.6596855634610971,0.14566809416415377,0.03489117029966206
0.86,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_98,766,896,0.5391095066185319,415338,5232,68246,10680,0.6711915535444947,0.1353166257000228,0.03185611095984753
0.88,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_95,744,839,0.5300063171193936,415450,5120,68374,10552,0.6733027054619704,0.13369485340698883,0.0313756266316447
0.79,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test,361,411,0.5323834196891192,178211,2034,29792,4033,0.6647436954013516,0.11923133776792313,0.028341196804783482
0.82,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_100,350,384,0.5231607629427792,178137,2108,29711,4114,0.6612021857923497,0.1216260162601626,0.029065259027420937
0.87,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_98,293,336,0.534181240063593,178208,2037,29782,4043,0.6649671052631579,0.1195269770879527,0.028401924604101462
0.89,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_95,273,317,0.5372881355932203,178247,1998,29817,4008,0.6673326673326674,0.11849223946784923,0.028056243284906805
0.82,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train,961,1125,0.5393096836049857,415096,5474,67680,11246,0.6726076555023923,0.14248790005828244,0.033473741531463715
0.83,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_100,1023,1162,0.5318077803203661,414382,6188,66813,12113,0.6618764001967106,0.1534728733243798,0.03663893204349985
0.86,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_98,781,922,0.541397533763946,414914,5656,67474,11452,0.6693944353518821,0.145097939842384,0.03425052452872496
0.87,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_95,765,858,0.5286506469500925,414703,5867,67195,11731,0.6666098420275032,0.14863289663735652,0.035231513365472394
0.83,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test,364,432,0.542713567839196,178143,2102,29670,4155,0.6640562569921687,0.12283813747228381,0.029228756948661654
0.85,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_100,349,416,0.5437908496732026,178295,1950,29848,3977,0.6709971317698668,0.11757575757575757,0.027687205119820618
0.88,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_98,292,344,0.5408805031446541,178296,1949,29853,3972,0.6708326296233744,0.1174279379157428,0.027659176904750782
0.89,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_95,274,346,0.5580645161290323,178188,2057,29728,4097,0.6657458563535912,0.12112342941611234,0.02874760592329612
0.69,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train,944,1176,0.5547169811320755,415366,5204,68318,10608,0.6708828737667594,0.13440437878519118,0.03165590915642968
0.73,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_100,952,1113,0.5389830508474577,415038,5532,67896,11030,0.6659823692790726,0.1397511593137876,0.03315742268206352
0.83,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_98,738,881,0.5441630636195183,415056,5514,67917,11009,0.6662833625854869,0.1394850872969617,0.03307934397873056
0.85,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_95,702,824,0.5399737876802096,414881,5689,67717,11209,0.6633329388093265,0.1420191065048273,0.03383010074154748
0.7,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test,403,437,0.5202380952380953,178282,1963,29866,3959,0.6685241472475515,0.11704360679970437,0.02766384827392909
0.77,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_100,355,379,0.5163487738419619,178388,1857,29988,3837,0.6738672286617492,0.11343680709534368,0.026598776101275284
0.85,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_98,304,316,0.5096774193548387,178341,1904,29936,3889,0.6713274641809079,0.11497413155949741,0.027061241649927594
0.87,OBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_95,281,312,0.5261382799325464,178193,2052,29778,4047,0.6635514018691588,0.11964523281596452,0.028490680618489278
0.66,LRC_Medium_Tomek_0_alpha_0_5_v2_Train,58,73,0.5572519083969466,420395,175,78636,290,0.6236559139784946,0.0036743278514051137,0.0009309383858929801
0.8,LRC_Medium_Tomek_0_alpha_0_5_v2_Train_Transformed_100,35,57,0.6195652173913043,420435,135,78701,225,0.625,0.002850771608848795,0.0007207264923042427
0.99,LRC_Medium_Tomek_0_alpha_0_5_v2_Train_Transformed_98,97,92,0.48677248677248675,419906,664,78023,903,0.576260370134014,0.011441096723513164,0.0031371622595576343
0.99,LRC_Medium_Tomek_0_alpha_0_5_v2_Train_Transformed_95,156,173,0.5258358662613982,418842,1728,76790,2136,0.5527950310559007,0.027063325140004563,0.007735797684065538
0.66,LRC_Medium_Tomek_0_alpha_0_5_v2_Test,37,39,0.5131578947368421,180152,93,33688,137,0.5956521739130435,0.004050258684405026,0.0010744149110104172
0.86,LRC_Medium_Tomek_0_alpha_0_5_v2_Test_Transformed_100,28,25,0.4716981132075472,180162,83,33699,126,0.6028708133971292,0.0037250554323725055,0.0009763161582659877
0.99,LRC_Medium_Tomek_0_alpha_0_5_v2_Test_Transformed_98,39,40,0.5063291139240507,179964,281,33449,376,0.5722983257229832,0.011116038433111604,0.003069089550147148
0.99,LRC_Medium_Tomek_0_alpha_0_5_v2_Test_Transformed_95,88,64,0.42105263157894735,179439,806,32899,926,0.5346420323325635,0.027376201034737622,0.008090811416826271
0.92,LRC_Medium_Tomek_0_alpha_balanced_v2_Train,164,207,0.5579514824797843,420443,127,78720,206,0.6186186186186187,0.0026100397841015634,0.0006666720053814245
0.95,LRC_Medium_Tomek_0_alpha_balanced_v2_Train_Transformed_100,156,194,0.5542857142857143,420435,135,78706,220,0.6197183098591549,0.0027874211286521553,0.0007107164021333504
0.99,LRC_Medium_Tomek_0_alpha_balanced_v2_Train_Transformed_98,339,388,0.5337001375515819,419673,897,77799,1127,0.5568181818181818,0.014279198236322631,0.004052084501177187
0.99,LRC_Medium_Tomek_0_alpha_balanced_v2_Train_Transformed_95,493,494,0.5005065856129686,418500,2070,76517,2409,0.5378432685867381,0.030522261358741098,0.008967038775085286
0.93,LRC_Medium_Tomek_0_alpha_balanced_v2_Test,43,58,0.5742574257425742,180217,28,33785,40,0.5882352941176471,0.0011825572801182557,0.000317653104124819
0.98,LRC_Medium_Tomek_0_alpha_balanced_v2_Test_Transformed_100,35,45,0.5625,180220,25,33790,35,0.5833333333333334,0.0010347376201034738,0.0002802821506983697
0.99,LRC_Medium_Tomek_0_alpha_balanced_v2_Test_Transformed_98,160,140,0.4666666666666667,179871,374,33359,466,0.5547619047619048,0.01377679231337768,0.003923950109777176
0.98,LRC_Medium_Tomek_0_alpha_balanced_v2_Test_Transformed_95,247,251,0.5040160642570282,179043,1202,32551,1274,0.5145395799676898,0.03766444937176645,0.011566310085486056
0.63,BRFC_Medium_Tomek_0_alpha_0_5_v2_Train,3032,319,0.0951954640405849,382807,37763,2048,76878,0.6705977791540548,0.9740516433114563,0.2295133494562519
0.63,BRFC_Medium_Tomek_0_alpha_0_5_v2_Train_Transformed_100,3032,319,0.0951954640405849,382807,37763,2048,76878,0.6705977791540548,0.9740516433114563,0.2295133494562519
0.62,BRFC_Medium_Tomek_0_alpha_0_5_v2_Train_Transformed_98,2814,316,0.10095846645367412,383218,37352,2135,76791,0.6727613607492356,0.9729493449560348,0.22851634447523103
0.61,BRFC_Medium_Tomek_0_alpha_0_5_v2_Train_Transformed_95,3001,271,0.0828239608801956,381634,38936,1979,76947,0.6640059370226866,0.9749258799381699,0.23199985585470154
0.95,BRFC_Medium_Tomek_0_alpha_0_5_v2_Test,138,160,0.5369127516778524,180008,237,33320,505,0.6805929919137467,0.01492978566149298,0.003466155930303172
0.95,BRFC_Medium_Tomek_0_alpha_0_5_v2_Test_Transformed_100,138,160,0.5369127516778524,180008,237,33320,505,0.6805929919137467,0.01492978566149298,0.003466155930303172
0.98,BRFC_Medium_Tomek_0_alpha_0_5_v2_Test_Transformed_98,143,196,0.5781710914454278,179928,317,33210,615,0.6598712446351931,0.01818181818181818,0.004353716074181342
0.99,BRFC_Medium_Tomek_0_alpha_0_5_v2_Test_Transformed_95,192,236,0.5514018691588785,179580,665,32747,1078,0.6184738955823293,0.03186991869918699,0.00814219647778764
0.64,BRFC_Medium_Tomek_0_alpha_balanced_v2_Train,2563,242,0.08627450980392157,381777,38793,1000,77926,0.6676376596783729,0.987329903960672,0.23367354293127474
0.64,BRFC_Medium_Tomek_0_alpha_balanced_v2_Train_Transformed_100,2563,242,0.08627450980392157,381777,38793,1000,77926,0.6676376596783729,0.987329903960672,0.23367354293127474
0.63,BRFC_Medium_Tomek_0_alpha_balanced_v2_Train_Transformed_98,2521,236,0.08560029017047516,381954,38616,1031,77895,0.6685634832762571,0.9869371309834528,0.23325712318016562
0.63,BRFC_Medium_Tomek_0_alpha_balanced_v2_Train_Transformed_95,2382,265,0.10011333585190782,382737,37833,1150,77776,0.6727503914055134,0.9854293895547728,0.23145130291333665
0.97,BRFC_Medium_Tomek_0_alpha_balanced_v2_Test,114,150,0.5681818181818182,180122,123,33599,226,0.6475644699140402,0.006681448632668145,0.0016303078432288504
0.97,BRFC_Medium_Tomek_0_alpha_balanced_v2_Test_Transformed_100,114,150,0.5681818181818182,180122,123,33599,226,0.6475644699140402,0.006681448632668145,0.0016303078432288504
0.99,BRFC_Medium_Tomek_0_alpha_balanced_v2_Test_Transformed_98,93,69,0.42592592592592593,179960,285,33334,491,0.6327319587628866,0.01451589061345159,0.003624982482365581
0.99,BRFC_Medium_Tomek_0_alpha_balanced_v2_Test_Transformed_95,216,243,0.5294117647058824,179473,772,32853,972,0.5573394495412844,0.028736141906873614,0.008146867846965946
0.5,AdaBoost_Medium_Tomek_0_v2_Train,416533,74619,0.15192649118806398,416573,3997,74621,4305,0.5185497470489039,0.05454476344930695,0.01662075371974951
0.87,AdaBoost_Medium_Tomek_0_v2_Train_Transformed_100,52,81,0.6090225563909775,420449,121,78727,199,0.621875,0.002521349111826268,0.0006406457709371046
0.99,AdaBoost_Medium_Tomek_0_v2_Train_Transformed_98,148,171,0.5360501567398119,419848,722,77975,951,0.5684399282725643,0.012049261333400908,0.00334937617118055
0.99,AdaBoost_Medium_Tomek_0_v2_Train_Transformed_95,257,261,0.5038610038610039,418724,1846,76707,2219,0.545879458794588,0.028114943111268782,0.008138203308935407
0.5,AdaBoost_Medium_Tomek_0_v2_Test,178505,32020,0.15209595059969125,178527,1718,32021,1804,0.5122089721749006,0.05333333333333334,0.016452562245994302
0.93,AdaBoost_Medium_Tomek_0_v2_Test_Transformed_100,20,26,0.5652173913043478,180202,43,33760,65,0.6018518518518519,0.0019216555801921656,0.0005045078712570655
0.98,AdaBoost_Medium_Tomek_0_v2_Test_Transformed_98,81,66,0.4489795918367347,179876,369,33354,471,0.5607142857142857,0.013924611973392462,0.003923950109777176
0.99,AdaBoost_Medium_Tomek_0_v2_Test_Transformed_95,122,103,0.4577777777777778,179372,873,32867,958,0.523211359912616,0.028322246858832226,0.008553276965478581
0.6,Bagging_Medium_Tomek_0_v2_Train,18599,4703,0.20182816925585786,387786,32784,10625,68301,0.6756788841074344,0.8653802295821402,0.2023739929849288
0.6,Bagging_Medium_Tomek_0_v2_Train_Transformed_100,18599,4703,0.20182816925585786,387786,32784,10625,68301,0.6756788841074344,0.8653802295821402,0.2023739929849288
0.6,Bagging_Medium_Tomek_0_v2_Train_Transformed_98,18599,4703,0.20182816925585786,387786,32784,10625,68301,0.6756788841074344,0.8653802295821402,0.2023739929849288
0.6,Bagging_Medium_Tomek_0_v2_Train_Transformed_95,18599,4703,0.20182816925585786,387786,32784,10625,68301,0.6756788841074344,0.8653802295821402,0.2023739929849288
0.98,Bagging_Medium_Tomek_0_v2_Test,52,23,0.30666666666666664,178913,1332,32370,1455,0.5220667384284177,0.04301552106430155,0.013019105899939272
0.98,Bagging_Medium_Tomek_0_v2_Test_Transformed_100,52,23,0.30666666666666664,178913,1332,32370,1455,0.5220667384284177,0.04301552106430155,0.013019105899939272
0.98,Bagging_Medium_Tomek_0_v2_Test_Transformed_98,52,23,0.30666666666666664,178913,1332,32370,1455,0.5220667384284177,0.04301552106430155,0.013019105899939272
0.98,Bagging_Medium_Tomek_0_v2_Test_Transformed_95,52,23,0.30666666666666664,178913,1332,32370,1455,0.5220667384284177,0.04301552106430155,0.013019105899939272
0.5,RUSBoost_Medium_Tomek_0_v2_Train,254945,29247,0.1029128195023083,254945,165625,29247,49679,0.23073886225987442,0.6294377011377746,0.4310424908307574
0.38,RUSBoost_Medium_Tomek_0_v2_Train_Transformed_100,315,317,0.5015822784810127,420414,156,78718,208,0.5714285714285714,0.0026353799761802193,0.0007287345644409565
0.99,RUSBoost_Medium_Tomek_0_v2_Train_Transformed_98,183,161,0.4680232558139535,419659,911,78003,923,0.5032715376226826,0.011694498644299724,0.0036717010746832807
0.99,RUSBoost_Medium_Tomek_0_v2_Train_Transformed_95,309,251,0.44821428571428573,418175,2395,76720,2206,0.4794609867420126,0.02795023186275752,0.009211284975255057
0.5,RUSBoost_Medium_Tomek_0_v2_Test,109248,12670,0.10392230843681818,109248,70997,12670,21155,0.22956636860838614,0.6254249815225424,0.4304760125192694
0.93,RUSBoost_Medium_Tomek_0_v2_Test_Transformed_100,35,43,0.5512820512820513,180185,60,33742,83,0.5804195804195804,0.0024538063562453806,0.0006680057924977811
0.98,RUSBoost_Medium_Tomek_0_v2_Test_Transformed_98,84,65,0.436241610738255,179770,475,33331,494,0.5098039215686274,0.014604582409460458,0.004526556733778671
0.99,RUSBoost_Medium_Tomek_0_v2_Test_Transformed_95,125,106,0.4588744588744589,179178,1067,32892,933,0.4665,0.027583148558758316,0.009342738356612323
0.55,EEC_Medium_Tomek_0_v2_Train,4284,3964,0.4806013579049467,419895,675,78193,733,0.5205965909090909,0.009287180396827409,0.0028188413921232604
0.89,EEC_Medium_Tomek_0_v2_Train_Transformed_100,350,382,0.5218579234972678,420423,147,78737,189,0.5625,0.0023946481514329878,0.0006726780594839599
0.98,EEC_Medium_Tomek_0_v2_Train_Transformed_98,46,36,0.43902439024390244,419428,1142,77669,1257,0.5239683201333889,0.015926310721435268,0.0048028412639941065
0.98,EEC_Medium_Tomek_0_v2_Train_Transformed_95,130,104,0.4444444444444444,416691,3879,75166,3760,0.4922110223851289,0.0476395611078732,0.015293415763089194
0.56,EEC_Medium_Tomek_0_v2_Test,312,287,0.4791318864774624,180240,5,33816,9,0.6428571428571429,0.00026607538802660754,6.539916849628626e-05
0.81,EEC_Medium_Tomek_0_v2_Test_Transformed_100,106,89,0.4564102564102564,179853,392,33412,413,0.5130434782608696,0.012209903917220991,0.00376045218853646
0.95,EEC_Medium_Tomek_0_v2_Test_Transformed_98,414,327,0.44129554655870445,179714,531,33301,524,0.4966824644549763,0.01549150036954915,0.004928294483113001
0.98,EEC_Medium_Tomek_0_v2_Test_Transformed_95,56,47,0.4563106796116505,178584,1661,32283,1542,0.48142366531376835,0.04558758314855876,0.014962395478114635
0.91,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Train,356,517,0.5922107674684994,420027,543,77892,1034,0.6556753329105898,0.01310087930466513,0.0031571824398994187
0.93,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Train_Transformed_100,342,497,0.5923718712753278,420029,541,77898,1028,0.6551943913320586,0.013024858728429161,0.003141166295625991
0.99,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Train_Transformed_98,302,460,0.6036745406824147,419945,625,77784,1142,0.6462931522354273,0.01446924967691255,0.0035375658663933246
0.99,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Train_Transformed_95,484,575,0.5429650613786591,419044,1526,76410,2516,0.6224641266699653,0.031877961634949194,0.008092156894149303
